sca,wavelength,field_point,local_x,local_y,global_x,global_y,axis_local_angle_x,axis_local_angle_y,wfe_rms_waves,wfe_pv_waves,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,Z13,Z14,Z15,Z16,Z17,Z18,Z19,Z20,Z21,Z22
4,1.192,2,-20.44,20.44,-86.86,41.34,-0.268,-0.126,0.06159699,0.40060574,0.09154606,-0.06248224,0.0052139,0.05253393,0.0139547,-0.01496639,0.0035449,-0.02405182,-0.00115293,0.00419357,0.00034722,-0.00041828,-0.0011584,0.00023827,-0.00036243,-0.00129359,0.00078137,0.00004103,-0.00024212,0.00033674,-0.00012924,0.00035692
4,1.192,3,-20.44,-20.44,-86.86,0.46,-0.269,-0.002,0.04003961,0.31170524,0.05137804,-0.04609558,0.0027724,0.02892722,0.01303551,-0.01342122,0.00343967,-0.01795404,-0.00301775,0.00829138,0.00021153,-0.0005653,-0.00097637,-0.00002669,-0.00005318,-0.00089732,0.00133633,0.00000201,0.00018021,0.00000155,-0.00000039,0.00065058
4,1.192,4,20.44,-20.44,-45.98,0.46,-0.144,-0.003,0.04950938,0.2797804,0.07238174,-0.03019696,0.01803156,0.0412698,0.01335675,-0.01696528,0.00883487,-0.01175364,-0.00656088,0.00440601,0.00037963,-0.00073672,-0.00054195,-0.00005612,-0.00002916,-0.00058226,0.00133664,0.00000026,0.00017863,0.00000223,0.00000008,0.00065118
4,1.192,5,20.44,20.44,-45.98,41.34,-0.143,-0.126,0.07978815,0.3828498,0.12881836,-0.03834196,0.01651063,0.0744975,0.01391507,-0.01816611,0.0077261,-0.01463128,-0.00342341,0.00227809,0.00087997,-0.0003802,-0.00040721,-0.000034,-0.00001454,-0.00058123,0.00102624,-0.00000057,0.00018138,0.00000245,-0.00000059,0.00065243
4,1.131,1,0,0,-66.42,20.9,-0.206,-0.064,0.05987047,0.33738349,0.08961273,-0.04858214,0.01533366,0.05144744,0.01396417,-0.01716645,0.00771467,-0.01861773,-0.00362737,0.00503985,0.00059982,-0.00049714,-0.00069701,-0.0000363,-0.00003187,-0.00078006,0.00124617,0.00000049,0.00019059,0.00000217,-0.00000041,0.00068661
4,1.131,2,-20.44,20.44,-86.86,41.34,-0.268,-0.126,0.06480114,0.42220996,0.0962424,-0.06584218,0.00550205,0.05522837,0.01472595,-0.01576315,0.00373854,-0.02534549,-0.00121505,0.00441918,0.00036616,-0.00044081,-0.00122087,0.00025112,-0.00038198,-0.00136335,0.00082351,0.00004324,-0.00025518,0.0003549,-0.00013621,0.00037617
4,1.131,3,-20.44,-20.44,-86.86,0.46,-0.269,-0.002,0.04209917,0.32846566,0.05392017,-0.04857157,0.0029241,0.0303555,0.0137429,-0.01413161,0.00362594,-0.01891878,-0.00318052,0.00873803,0.00022316,-0.00059576,-0.00102905,-0.00002814,-0.00005605,-0.00094571,0.0014084,0.00000212,0.00018993,0.00000164,-0.00000041,0.00068567
4,1.131,4,20.44,-20.44,-45.98,0.46,-0.144,-0.003,0.05205752,0.29483061,0.07603113,-0.03182034,0.01900635,0.04334899,0.01408172,-0.01787791,0.00931217,-0.01238569,-0.00691473,0.00464308,0.0004003,-0.00077644,-0.00057119,-0.00005916,-0.00003073,-0.00061366,0.00140872,0.00000028,0.00018826,0.00000235,0.00000008,0.0006863
4,1.131,5,20.44,20.44,-45.98,41.34,-0.143,-0.126,0.0839502,0.40296702,0.13549959,-0.04040473,0.01740796,0.07836184,0.01467772,-0.01914644,0.00814522,-0.01541857,-0.00360805,0.00240037,0.00092761,-0.0004007,-0.00042916,-0.00003584,-0.00001533,-0.00061257,0.00108159,-0.00000061,0.00019116,0.00000259,-0.00000062,0.00068762
4,1.293,1,0,0,-66.42,20.9,-0.206,-0.064,0.05265792,0.29518936,0.07896651,-0.04251271,0.01340199,0.04533665,0.01219185,-0.01503032,0.0067444,-0.01629131,-0.00317293,0.00440971,0.00052422,-0.00043489,-0.00060967,-0.00003174,-0.00002787,-0.00068234,0.00109005,0.00000043,0.00016671,0.0000019,-0.00000036,0.00060059
4,1.293,2,-20.44,20.44,-86.86,41.34,-0.268,-0.126,0.05695521,0.36931646,0.08474149,-0.05761589,0.00479669,0.04862995,0.01283805,-0.01381225,0.00326449,-0.02217815,-0.00106296,0.00386682,0.00031981,-0.00038564,-0.00106792,0.00021967,-0.00033412,-0.00119255,0.00072034,0.00003782,-0.0002232,0.00031043,-0.00011914,0.00032905
4,1.293,3,-20.44,-20.44,-86.86,0.46,-0.269,-0.002,0.03705589,0.28743029,0.04769362,-0.04250942,0.00255271,0.0268571,0.01201109,-0.01239214,0.0031699,-0.01655675,-0.00278201,0.0076445,0.0001947,-0.00052117,-0.00090008,-0.0000246,-0.00004903,-0.00082724,0.00123196,0.00000186,0.00016613,0.00000143,-0.00000036,0.00059977
4,1.293,4,20.44,-20.44,-45.98,0.46,-0.144,-0.003,0.04581766,0.25866337,0.06709322,-0.02784574,0.0166198,0.03825672,0.01230687,-0.0156435,0.00814362,-0.01083821,-0.00604839,0.00406266,0.00034971,-0.00067918,-0.00049961,-0.00005174,-0.00002688,-0.00053678,0.00123224,0.00000024,0.00016467,0.00000206,0.00000007,0.00060032
4,1.293,5,20.44,20.44,-45.98,41.34,-0.143,-0.126,0.07375861,0.35370748,0.11913863,-0.03535438,0.01521116,0.06889887,0.01281074,-0.01674632,0.00711915,-0.01349102,-0.00315601,0.00210098,0.00081097,-0.00035052,-0.0003754,-0.00003134,-0.0000134,-0.00053583,0.00094608,-0.00000053,0.00016722,0.00000226,-0.00000054,0.00060147
4,1.454,1,0,0,-66.42,20.9,-0.206,-0.064,0.04708624,0.26257124,0.07074347,-0.0378208,0.01190862,0.04061676,0.01082165,-0.01337907,0.0059943,-0.01449288,-0.00282162,0.00392259,0.00046578,-0.00038677,-0.00054216,-0.00002822,-0.00002479,-0.0006068,0.00096936,0.00000038,0.00014826,0.00000169,-0.00000032,0.00053409
4,1.454,2,-20.44,20.44,-86.86,41.34,-0.268,-0.126,0.0508938,0.32842692,0.07585764,-0.05125662,0.00425131,0.04353304,0.01137841,-0.01230423,0.00289799,-0.01972965,-0.00094539,0.00343982,0.00028398,-0.00034299,-0.00094968,0.00019536,-0.00029712,-0.00106052,0.00064059,0.00003364,-0.00019849,0.00027606,-0.00010595,0.00029261
4,1.454,3,-20.44,-20.44,-86.86,0.46,-0.269,-0.002,0.03316104,0.25570824,0.04288698,-0.03782315,0.00226554,0.02415658,0.01067225,-0.0110476,0.00281732,-0.0147308,-0.00247393,0.00679915,0.0001727,-0.00046351,-0.00080038,-0.00002186,-0.0000436,-0.00073565,0.00109556,0.00000165,0.00014774,0.00000127,-0.00000032,0.00053336
4,1.454,4,20.44,-20.44,-45.98,0.46,-0.144,-0.003,0.04099801,0.2310847,0.06019081,-0.0247732,0.01477481,0.0343242,0.01093476,-0.01391623,0.00724024,-0.00964194,-0.00537867,0.00361397,0.00031059,-0.00060399,-0.00044427,-0.000046,-0.00002391,-0.00047735,0.0010958,0.00000022,0.00014644,0.00000183,0.00000006,0.00053385
4,1.454,5,20.44,20.44,-45.98,41.34,-0.143,-0.126,0.06588409,0.31564161,0.10649796,-0.03145024,0.0135128,0.06158765,0.01136734,-0.0148909,0.0063259,-0.01200094,-0.00280656,0.00186955,0.00072081,-0.00031172,-0.00033384,-0.00002786,-0.00001192,-0.00047651,0.00084133,-0.00000047,0.0001487,0.00000201,-0.00000048,0.00053488
4,1.38,1,0,0,-66.42,20.9,-0.206,-0.064,0.04948434,0.27661802,0.07428214,-0.03984132,0.01255178,0.0426479,0.01141181,-0.01409013,0.00631735,-0.01526735,-0.00297291,0.00413236,0.00049095,-0.00040749,-0.00057123,-0.00002973,-0.00002612,-0.00063933,0.00102133,0.0000004,0.0001562,0.00000178,-0.00000034,0.00056273
4,1.38,2,-20.44,20.44,-86.86,41.34,-0.268,-0.126,0.05350286,0.34603603,0.07968097,-0.05399517,0.00448624,0.04572658,0.01200715,-0.01295358,0.00305585,-0.02078407,-0.00099602,0.0036237,0.00029941,-0.00036136,-0.0010006,0.00020583,-0.00031305,-0.00111738,0.00067494,0.00003544,-0.00020913,0.00029086,-0.00011163,0.0003083
4,1.38,3,-20.44,-20.44,-86.86,0.46,-0.269,-0.002,0.03483719,0.26936898,0.04495455,-0.03984122,0.00238923,0.02531817,0.01124885,-0.01162652,0.00296917,-0.01551711,-0.0026066,0.0071632,0.00018218,-0.00048834,-0.00084331,-0.00002304,-0.00004594,-0.00077509,0.0011543,0.00000174,0.00015566,0.00000134,-0.00000034,0.00056196
4,1.38,4,20.44,-20.44,-45.98,0.46,-0.144,-0.003,0.04307225,0.24295623,0.06316073,-0.02609635,0.01556938,0.03601624,0.0115257,-0.01466006,0.00762929,-0.0101571,-0.00566708,0.0038072,0.00032744,-0.00063637,-0.0004681,-0.00004847,-0.00002519,-0.00050294,0.00115456,0.00000023,0.00015429,0.00000193,0.00000007,0.00056247
4,1.38,5,20.44,20.44,-45.98,41.34,-0.143,-0.126,0.06927379,0.33202932,0.11193897,-0.03313152,0.01424426,0.06473467,0.01198904,-0.01568994,0.00666753,-0.01264263,-0.00295705,0.00196921,0.00075964,-0.00032843,-0.00035174,-0.00002936,-0.00001256,-0.00050206,0.00088644,-0.00000049,0.00015667,0.00000212,-0.00000051,0.00056356
4,1.577,1,0,0,-66.42,20.9,-0.206,-0.064,0.04360484,0.24214121,0.06560935,-0.03488222,0.01097291,0.03766991,0.00996283,-0.01234509,0.00552435,-0.0133665,-0.00260157,0.00361749,0.00042916,-0.00035663,-0.00049986,-0.00002601,-0.00002285,-0.00055948,0.00089376,0.00000035,0.00013669,0.00000156,-0.00000029,0.00049244
4,1.577,2,-20.44,20.44,-86.86,41.34,-0.268,-0.126,0.04710525,0.30281409,0.07030903,-0.04727376,0.00390928,0.04034969,0.01046308,-0.01136019,0.00266828,-0.01819612,-0.00087175,0.00317238,0.00026152,-0.00031628,-0.00087562,0.00018013,-0.00027394,-0.00097781,0.00059063,0.00003101,-0.00018301,0.00025453,-0.00009769,0.00026979
4,1.577,3,-20.44,-20.44,-86.86,0.46,-0.269,-0.002,0.03072872,0.23584052,0.03989162,-0.03488825,0.00208551,0.02247392,0.00983336,-0.01020613,0.00259642,-0.01358723,-0.00228095,0.00626966,0.00015891,-0.0004274,-0.00073792,-0.00002015,-0.0000402,-0.00067828,0.00101012,0.00000153,0.00013622,0.00000117,-0.0000003,0.00049176
4,1.577,4,20.44,-20.44,-45.98,0.46,-0.144,-0.003,0.0379876,0.21384358,0.05588407,-0.02284887,0.01361897,0.03187064,0.01007504,-0.01283443,0.00667433,-0.0088927,-0.00495915,0.00333295,0.00028608,-0.00055689,-0.0004096,-0.00004241,-0.00002205,-0.00044013,0.00101035,0.0000002,0.00013502,0.00000169,0.00000006,0.00049221
4,1.577,5,20.44,20.44,-45.98,41.34,-0.143,-0.126,0.06096105,0.29183241,0.09859749,-0.02900499,0.01244857,0.05701808,0.01046255,-0.01372866,0.00582888,-0.01106766,-0.00258767,0.00172461,0.00066432,-0.00028742,-0.00030781,-0.00002568,-0.00001098,-0.00043935,0.00077572,-0.00000043,0.0001371,0.00000185,-0.00000044,0.00049316
4,1.774,1,0,0,-66.42,20.9,-0.206,-0.064,0.0390556,0.21532667,0.05891036,-0.03102571,0.00974391,0.03382496,0.00883406,-0.01098866,0.00490719,-0.01188824,-0.0023127,0.00321706,0.00038107,-0.00031706,-0.00044435,-0.00002311,-0.00002031,-0.00049736,0.00079452,0.00000032,0.00012152,0.00000138,-0.00000026,0.00043776
4,1.774,2,-20.44,20.44,-86.86,41.34,-0.268,-0.126,0.04215184,0.26919181,0.06306453,-0.04204674,0.00345929,0.03619349,0.00925892,-0.01012239,0.00236638,-0.01618351,-0.00077508,0.00282139,0.00023202,-0.00028122,-0.0007784,0.00016014,-0.00024351,-0.00086924,0.00052505,0.00002757,-0.00016268,0.00022626,-0.00008684,0.00023984
4,1.774,3,-20.44,-20.44,-86.86,0.46,-0.269,-0.002,0.02755337,0.20976675,0.0359971,-0.03103692,0.00184882,0.02028669,0.00873154,-0.00910341,0.00230632,-0.01208653,-0.00202763,0.00557466,0.00014078,-0.00037999,-0.00065594,-0.00001789,-0.00003574,-0.00060298,0.00089796,0.00000136,0.00012109,0.00000104,-0.00000026,0.00043715
4,1.774,4,20.44,-20.44,-45.98,0.46,-0.144,-0.003,0.03405643,0.19129345,0.05027158,-0.02032349,0.0121013,0.02867346,0.00894582,-0.01141467,0.0059313,-0.00790942,-0.00440845,0.00296412,0.00025388,-0.00049507,-0.00036409,-0.00003769,-0.0000196,-0.00039126,0.00089816,0.00000018,0.00012003,0.0000015,0.00000005,0.00043756
4,1.774,5,20.44,20.44,-45.98,41.34,-0.143,-0.126,0.05452153,0.2606628,0.08826915,-0.02579576,0.01105055,0.05104417,0.00927312,-0.01220291,0.00517608,-0.00984278,-0.00230033,0.00153443,0.00059014,-0.00025553,-0.00027364,-0.00002282,-0.00000976,-0.00039057,0.00068958,-0.00000038,0.00012188,0.00000165,-0.0000004,0.0004384
4,1.683,1,0,0,-66.42,20.9,-0.206,-0.064,0.04102087,0.22693215,0.0618025,-0.03269475,0.01027599,0.03548491,0.00932288,-0.01157561,0.00517436,-0.01252801,-0.00243774,0.00339036,0.00040189,-0.00033419,-0.00046838,-0.00002436,-0.00002141,-0.00052425,0.00083747,0.00000033,0.00012809,0.00000146,-0.00000028,0.00046142
4,1.683,2,-20.44,20.44,-86.86,41.34,-0.268,-0.126,0.04429223,0.28374469,0.06619305,-0.04430893,0.00365425,0.03798832,0.0097806,-0.01065788,0.00249711,-0.01705455,-0.00081692,0.0029733,0.00024479,-0.00029639,-0.00082048,0.00016879,-0.00025668,-0.00091623,0.00055343,0.00002906,-0.00017148,0.0002385,-0.00009153,0.0002528
4,1.683,3,-20.44,-20.44,-86.86,0.46,-0.269,-0.002,0.02892457,0.22105113,0.03767594,-0.03270366,0.00195133,0.02122946,0.00920856,-0.00958036,0.00243191,-0.012736,-0.00213728,0.00587546,0.00014863,-0.00040051,-0.00069142,-0.00001887,-0.00003767,-0.00063557,0.0009465,0.00000143,0.00012764,0.0000011,-0.00000028,0.00046079
4,1.683,4,20.44,-20.44,-45.98,0.46,-0.144,-0.003,0.03575422,0.20103888,0.05269338,-0.02141643,0.01275827,0.03005299,0.0094347,-0.01202913,0.00625293,-0.00833498,-0.00464682,0.00312375,0.00026783,-0.00052183,-0.00038379,-0.00003973,-0.00002066,-0.00041241,0.00094672,0.00000019,0.00012652,0.00000158,0.00000005,0.00046121
4,1.683,5,20.44,20.44,-45.98,41.34,-0.143,-0.126,0.05730458,0.27413857,0.09273182,-0.0271847,0.01165585,0.0536254,0.00978826,-0.01286332,0.0054587,-0.01037291,-0.0024247,0.00161673,0.00062225,-0.00026933,-0.00028843,-0.00002406,-0.00001029,-0.00041168,0.00072686,-0.0000004,0.00012847,0.00000174,-0.00000042,0.0004621
4,1.842,1,0,0,-66.42,20.9,-0.206,-0.064,0.03771816,0.20740394,0.05694422,-0.02988638,0.00938048,0.0326965,0.00850003,-0.01058811,0.00472473,-0.01145151,-0.00222734,0.00309875,0.00036684,-0.00030537,-0.00042794,-0.00002225,-0.00001956,-0.000479,0.00076519,0.0000003,0.00011703,0.00000133,-0.00000025,0.0004216
4,1.842,2,-20.44,20.44,-86.86,41.34,-0.268,-0.126,0.04069463,0.25925585,0.06093671,-0.04050251,0.00332598,0.03497278,0.00890221,-0.00975708,0.00227704,-0.0155889,-0.00074652,0.00271769,0.00022329,-0.00027086,-0.00074967,0.00015424,-0.00023452,-0.00083716,0.00050567,0.00002655,-0.00015667,0.00021791,-0.00008363,0.00023098
4,1.842,3,-20.44,-20.44,-86.86,0.46,-0.269,-0.002,0.02662084,0.20206379,0.03485867,-0.02989924,0.00177875,0.01964752,0.00840572,-0.00877816,0.00222055,-0.01164321,-0.00195276,0.0053693,0.00013541,-0.00036598,-0.00063171,-0.00001723,-0.00003442,-0.00058072,0.00086481,0.00000131,0.00011662,0.00000101,-0.00000025,0.00042102
4,1.842,4,20.44,-20.44,-45.98,0.46,-0.144,-0.003,0.03290155,0.18465696,0.04862664,-0.01957742,0.01165268,0.02773651,0.0086119,-0.01099523,0.00571168,-0.00761893,-0.00424571,0.00285515,0.00024436,-0.00047679,-0.00035064,-0.0000363,-0.00001888,-0.00037682,0.00086501,0.00000018,0.0001156,0.00000144,0.00000005,0.00042141
4,1.842,5,20.44,20.44,-45.98,41.34,-0.143,-0.126,0.0526262,0.25147995,0.08523115,-0.02484761,0.01063708,0.04928697,0.00892107,-0.011752,0.00498305,-0.00948089,-0.00221541,0.00147825,0.00056821,-0.0002461,-0.00026354,-0.00002198,-0.0000094,-0.00037615,0.00066413,-0.00000037,0.00011738,0.00000159,-0.00000038,0.00042222
4,2,1,0,0,-66.42,20.9,-0.206,-0.064,0.03497639,0.19107846,0.05292061,-0.02753898,0.00863101,0.03038726,0.00781065,-0.00976321,0.00434852,-0.01055167,-0.00205141,0.00285497,0.00033752,-0.00028128,-0.00039412,-0.00002048,-0.00001802,-0.00044117,0.00070475,0.00000028,0.00010779,0.00000123,-0.00000023,0.00038829
4,2,2,-20.44,20.44,-86.86,41.34,-0.268,-0.126,0.03770536,0.23877826,0.05657889,-0.03732085,0.00305052,0.03247283,0.00816523,-0.0090052,0.00209267,-0.01436378,-0.00068766,0.00250403,0.00020528,-0.0002495,-0.00069046,0.00014206,-0.00021599,-0.00077103,0.00046573,0.00002446,-0.0001443,0.00020069,-0.00007703,0.00021274
4,2,3,-20.44,-20.44,-86.86,0.46,-0.269,-0.002,0.02471133,0.18619307,0.03253878,-0.02755547,0.0016341,0.0183454,0.0077338,-0.00810916,0.00204368,-0.01072988,-0.00179847,0.00494611,0.00012433,-0.00033711,-0.00058177,-0.00001585,-0.0000317,-0.00053486,0.0007965,0.00000121,0.00010741,0.00000093,-0.00000023,0.00038776
4,2,4,20.44,-20.44,-45.98,0.46,-0.144,-0.003,0.0305359,0.17103737,0.0452653,-0.01804031,0.01072783,0.0258221,0.00792326,-0.01013101,0.00525896,-0.00702041,-0.00391031,0.00263063,0.00022471,-0.00043914,-0.00032293,-0.00003342,-0.00001739,-0.00034706,0.00079669,0.00000016,0.00010647,0.00000133,0.00000005,0.00038812
4,2,5,20.44,20.44,-45.98,41.34,-0.143,-0.126,0.04873616,0.23261417,0.07899994,-0.02289399,0.00978424,0.04568274,0.00819431,-0.01082264,0.00458498,-0.00873522,-0.00204041,0.00136253,0.000523,-0.00022668,-0.00024273,-0.00002024,-0.00000865,-0.00034645,0.00061167,-0.00000034,0.00010811,0.00000146,-0.00000035,0.00038886
4,0.927,1,0,0,-66.42,20.9,-0.206,-0.064,0.07250035,0.41148256,0.10823198,-0.05923995,0.01872808,0.06213446,0.0170807,-0.02091615,0.00941944,-0.02270299,-0.00442556,0.00614644,0.00073268,-0.00060647,-0.00085042,-0.00004431,-0.00003888,-0.0009517,0.00152038,0.00000059,0.00023253,0.00000265,-0.0000005,0.0008377
4,0.927,2,-20.44,20.44,-86.86,41.34,-0.268,-0.126,0.07854588,0.51511327,0.1163667,-0.08028749,0.0067434,0.0667741,0.01804865,-0.01918602,0.00457203,-0.03090745,-0.00148217,0.00538916,0.00044764,-0.00053771,-0.00148951,0.00030635,-0.00046605,-0.00166335,0.00100473,0.00005275,-0.00031134,0.000433,-0.00016618,0.00045895
4,0.927,3,-20.44,-20.44,-86.86,0.46,-0.269,-0.002,0.05092816,0.40052309,0.06478471,-0.05921565,0.00357711,0.03645877,0.01678628,-0.01718204,0.0044272,-0.02306625,-0.0038805,0.01065855,0.00027322,-0.00072677,-0.00125559,-0.00003436,-0.00006838,-0.0011538,0.00171831,0.00000259,0.00023172,0.000002,-0.0000005,0.00083655
4,0.927,4,20.44,-20.44,-45.98,0.46,-0.144,-0.003,0.06298016,0.35966982,0.09164873,-0.03879955,0.02319889,0.0522464,0.0172008,-0.02180169,0.0113649,-0.01510307,-0.00843641,0.00566234,0.00048924,-0.00094728,-0.00069694,-0.00007219,-0.00003749,-0.00074868,0.0017187,0.00000034,0.00022969,0.00000287,0.0000001,0.00083733
4,0.927,5,20.44,20.44,-45.98,41.34,-0.143,-0.126,0.10180646,0.48931765,0.16415105,-0.04927346,0.02126893,0.09493367,0.01796136,-0.02336234,0.0099483,-0.01880351,-0.00440203,0.00292602,0.00113254,-0.00048884,-0.00052359,-0.00004374,-0.00001871,-0.00074736,0.00131959,-0.00000074,0.00023323,0.00000315,-0.00000076,0.00083894
4,1.464,1,0,0,-66.42,20.9,-0.206,-0.064,0.04678099,0.26078198,0.07029313,-0.03756343,0.01182668,0.04035828,0.01074646,-0.0132885,0.00595315,-0.01439422,-0.00280235,0.00389587,0.00046257,-0.00038413,-0.00053845,-0.00002802,-0.00002462,-0.00060265,0.00096273,0.00000038,0.00014724,0.00000168,-0.00000032,0.00053044
4,1.464,2,-20.44,20.44,-86.86,41.34,-0.268,-0.126,0.05056167,0.32618385,0.07537103,-0.0509078,0.00422137,0.04325386,0.01129829,-0.01222153,0.00287788,-0.01959534,-0.00093894,0.0034164,0.00028201,-0.00034065,-0.0009432,0.00019403,-0.00029509,-0.00105327,0.00063621,0.00003341,-0.00019713,0.00027417,-0.00010523,0.00029062
4,1.464,3,-20.44,-20.44,-86.86,0.46,-0.269,-0.002,0.03294772,0.25396819,0.042624,-0.0375661,0.00224978,0.02400884,0.01059879,-0.01097387,0.00279798,-0.01463064,-0.00245703,0.00675278,0.00017149,-0.00046035,-0.00079491,-0.00002171,-0.0000433,-0.00073063,0.00108807,0.00000164,0.00014673,0.00000127,-0.00000032,0.00052971
4,1.464,4,20.44,-20.44,-45.98,0.46,-0.144,-0.003,0.04073401,0.22957335,0.05981293,-0.02460467,0.01467359,0.03410892,0.01085948,-0.01382149,0.00719069,-0.00957632,-0.00534193,0.00358936,0.00030845,-0.00059986,-0.00044123,-0.00004569,-0.00002375,-0.00047409,0.00108832,0.00000022,0.00014544,0.00000182,0.00000006,0.0005302
4,1.464,5,20.44,20.44,-45.98,41.34,-0.143,-0.126,0.06545255,0.313555,0.10580533,-0.03123608,0.01341962,0.06118704,0.01128813,-0.01478912,0.00628238,-0.0119192,-0.00278739,0.00185685,0.00071586,-0.00030959,-0.00033156,-0.00002767,-0.00001183,-0.00047325,0.00083559,-0.00000047,0.00014769,0.000002,-0.00000048,0.00053122
4,2,1,0,0,-66.42,20.9,-0.206,-0.064,0.03497639,0.19107846,0.05292061,-0.02753898,0.00863101,0.03038726,0.00781065,-0.00976321,0.00434852,-0.01055167,-0.00205141,0.00285497,0.00033752,-0.00028128,-0.00039412,-0.00002048,-0.00001802,-0.00044117,0.00070475,0.00000028,0.00010779,0.00000123,-0.00000023,0.00038829
4,2,2,-20.44,20.44,-86.86,41.34,-0.268,-0.126,0.03770536,0.23877826,0.05657889,-0.03732085,0.00305052,0.03247283,0.00816523,-0.0090052,0.00209267,-0.01436378,-0.00068766,0.00250403,0.00020528,-0.0002495,-0.00069046,0.00014206,-0.00021599,-0.00077103,0.00046573,0.00002446,-0.0001443,0.00020069,-0.00007703,0.00021274
4,2,3,-20.44,-20.44,-86.86,0.46,-0.269,-0.002,0.02471133,0.18619307,0.03253878,-0.02755547,0.0016341,0.0183454,0.0077338,-0.00810916,0.00204368,-0.01072988,-0.00179847,0.00494611,0.00012433,-0.00033711,-0.00058177,-0.00001585,-0.0000317,-0.00053486,0.0007965,0.00000121,0.00010741,0.00000093,-0.00000023,0.00038776
4,2,4,20.44,-20.44,-45.98,0.46,-0.144,-0.003,0.0305359,0.17103737,0.0452653,-0.01804031,0.01072783,0.0258221,0.00792326,-0.01013101,0.00525896,-0.00702041,-0.00391031,0.00263063,0.00022471,-0.00043914,-0.00032293,-0.00003342,-0.00001739,-0.00034706,0.00079669,0.00000016,0.00010647,0.00000133,0.00000005,0.00038812
4,2,5,20.44,20.44,-45.98,41.34,-0.143,-0.126,0.04873616,0.23261417,0.07899994,-0.02289399,0.00978424,0.04568274,0.00819431,-0.01082264,0.00458498,-0.00873522,-0.00204041,0.00136253,0.000523,-0.00022668,-0.00024273,-0.00002024,-0.00000865,-0.00034645,0.00061167,-0.00000034,0.00010811,0.00000146,-0.00000035,0.00038886
5,0.48,1,0,0,-66.92,-28.28,-0.206,0.083,0.08291307,0.57376325,0.0980612,-0.07148619,-0.00845531,0.05387472,0.03245051,-0.03349939,0.0040808,-0.02865313,-0.02063175,0.02241046,-0.00018452,-0.00244064,-0.00221031,-0.00016381,-0.00017083,-0.00182818,0.00384157,0.00000519,0.00043948,0.0000035,0.00000115,0.00161369
5,0.48,2,-20.44,20.44,-87.36,-7.84,-0.268,0.022,0.08835338,0.7298367,0.10461583,-0.10470133,-0.00084122,0.05826226,0.03235224,-0.03168721,0.00608001,-0.04111603,-0.00931317,0.02275958,0.00028427,-0.00161365,-0.00253659,-0.00007467,-0.00015175,-0.00221962,0.00346508,0.00000592,0.00044588,0.00000355,-0.00000074,0.00161499
5,0.48,3,-20.44,-20.44,-87.36,-48.72,-0.269,0.144,0.09095436,0.8059307,0.11383794,-0.05086399,-0.08655448,0.06176452,0.03383658,-0.02214316,-0.02285123,-0.0220721,-0.02164512,0.03603876,-0.00113169,-0.00285509,-0.00318084,-0.00014433,-0.00029669,-0.00221385,0.00421049,0.00001046,0.00043699,0.00000096,0.0000009,0.00161114
5,0.48,4,20.44,-20.44,-46.48,-48.72,-0.145,0.142,0.0832945,0.55494887,0.10040881,-0.04171813,-0.03580188,0.05447774,0.03420533,-0.03176705,-0.00490657,-0.01741752,-0.03273365,0.0188583,-0.00076859,-0.00326806,-0.00175534,-0.00027654,-0.00015609,-0.00144143,0.00421149,0.00000316,0.00043204,0.00000406,0.00000351,0.00161259
5,0.48,5,20.44,20.44,-46.48,-7.84,-0.143,0.021,0.10634998,0.65178453,0.14623926,-0.06954502,0.03892192,0.08281604,0.0333598,-0.04105916,0.02013951,-0.02724916,-0.01845008,0.0119753,0.00069076,-0.00203668,-0.00140133,-0.00015577,-0.00008176,-0.00143812,0.00346609,0.00000104,0.00044177,0.00000541,0.00000059,0.00161646
5,0.62,1,0,0,-66.92,-28.28,-0.206,0.083,0.0655375,0.44505848,0.0792874,-0.05546796,-0.00652606,0.04365008,0.02517229,-0.02601754,0.00316662,-0.02222699,-0.01597263,0.01735949,-0.00014632,-0.00188961,-0.00171078,-0.00012674,-0.0001323,-0.00141545,0.00297424,0.00000404,0.00034025,0.00000271,0.00000089,0.00124933
5,0.62,2,-20.44,20.44,-87.36,-7.84,-0.268,0.022,0.0697792,0.56596415,0.08433463,-0.08122057,-0.00066866,0.04703107,0.0250224,-0.02473974,0.00470115,-0.03188905,-0.00720976,0.01762909,0.00021659,-0.00124961,-0.00196344,-0.0000577,-0.00011751,-0.00171852,0.00268275,0.0000046,0.00034521,0.00000275,-0.00000058,0.00125033
5,0.62,3,-20.44,-20.44,-87.36,-48.72,-0.269,0.144,0.07166616,0.62446636,0.09099908,-0.03954665,-0.06694699,0.04946754,0.02639849,-0.01727886,-0.01766877,-0.01714769,-0.01675624,0.0279112,-0.00088009,-0.00221047,-0.00246182,-0.00011162,-0.00022977,-0.00171405,0.00325988,0.00000812,0.00033832,0.00000074,0.00000069,0.00124735
5,0.62,4,20.44,-20.44,-46.48,-48.72,-0.145,0.142,0.06575959,0.42982911,0.081018,-0.03238565,-0.02765975,0.04406665,0.02655393,-0.0245538,-0.00377793,-0.01351567,-0.02534247,0.01460983,-0.00059859,-0.00252994,-0.00135856,-0.00021403,-0.00012092,-0.00111601,0.00326065,0.00000246,0.00033449,0.00000314,0.00000271,0.00124848
