====
Starting job 2058606 at Tue 28 Apr 01:09:55 BST 2020 for user dc-rope1.
Running on nodes: m7396
====
1999
Job done, info follows...
       JobID    JobName  Partition     MaxRSS    Elapsed ExitCode 
------------ ---------- ---------- ---------- ---------- -------- 
2058606_1000 FLARES-py+     cosma7              00:00:07      0:0 
2058606_255+      batch                     0   00:00:03      0:0 
2058606_255+     extern                  127K   00:00:03      0:0 
2058606_256  FLARES-py+     cosma7              00:00:06      0:0 
2058606_256+      batch                     0   00:00:06      0:0 
2058606_256+     extern                  193K   00:00:07      0:0 
2058606_257  FLARES-py+     cosma7              00:00:03      0:0 
2058606_257+      batch                     0   00:00:03      0:0 
2058606_257+     extern                  127K   00:00:03      0:0 
2058606_258  FLARES-py+     cosma7              00:00:03      0:0 
2058606_258+      batch                     0   00:00:03      0:0 
2058606_258+     extern                  246K   00:00:03      0:0 
2058606_259  FLARES-py+     cosma7              00:00:06      0:0 
2058606_259+      batch                     0   00:00:06      0:0 
2058606_259+     extern                  123K   00:00:06      0:0 
2058606_260  FLARES-py+     cosma7              00:00:06      0:0 
2058606_260+      batch                     0   00:00:06      0:0 
2058606_260+     extern                  227K   00:00:06      0:0 
2058606_261  FLARES-py+     cosma7              00:00:03      0:0 
2058606_261+      batch                     0   00:00:03      0:0 
2058606_261+     extern                  127K   00:00:03      0:0 
2058606_262  FLARES-py+     cosma7              00:00:06      0:0 
2058606_262+      batch                     0   00:00:06      0:0 
2058606_262+     extern                  123K   00:00:06      0:0 
2058606_263  FLARES-py+     cosma7              00:00:06      0:0 
2058606_263+      batch                     0   00:00:06      0:0 
2058606_263+     extern                  123K   00:00:06      0:0 
2058606_264  FLARES-py+     cosma7              00:00:07      0:0 
2058606_264+      batch                     0   00:00:07      0:0 
2058606_264+     extern                  217K   00:00:07      0:0 
2058606_265  FLARES-py+     cosma7              00:00:06      0:0 
2058606_265+      batch                     0   00:00:06      0:0 
2058606_265+     extern                  123K   00:00:06      0:0 
2058606_266  FLARES-py+     cosma7              00:00:06      0:0 
2058606_266+      batch                     0   00:00:06      0:0 
2058606_266+     extern                  123K   00:00:07      0:0 
2058606_267  FLARES-py+     cosma7              00:00:06      0:0 
2058606_267+      batch                     0   00:00:06      0:0 
2058606_267+     extern                  127K   00:00:07      0:0 
2058606_268  FLARES-py+     cosma7              00:00:08      0:0 
2058606_268+      batch                     0   00:00:08      0:0 
2058606_268+     extern                  127K   00:00:08      0:0 
2058606_269  FLARES-py+     cosma7              00:00:07      0:0 
2058606_269+      batch                     0   00:00:07      0:0 
2058606_269+     extern                  123K   00:00:07      0:0 
2058606_270  FLARES-py+     cosma7              00:00:03      0:0 
2058606_270+      batch                     0   00:00:03      0:0 
2058606_270+     extern                  191K   00:00:03      0:0 
2058606_271  FLARES-py+     cosma7              00:00:07      0:0 
2058606_271+      batch                     0   00:00:07      0:0 
2058606_271+     extern                  123K   00:00:07      0:0 
2058606_272  FLARES-py+     cosma7              00:00:07      0:0 
2058606_272+      batch                     0   00:00:07      0:0 
2058606_272+     extern                  123K   00:00:07      0:0 
2058606_273  FLARES-py+     cosma7              00:00:03      0:0 
2058606_273+      batch                     0   00:00:03      0:0 
2058606_273+     extern                  123K   00:00:03      0:0 
2058606_274  FLARES-py+     cosma7              00:00:07      0:0 
2058606_274+      batch                     0   00:00:07      0:0 
2058606_274+     extern                  127K   00:00:07      0:0 
2058606_275  FLARES-py+     cosma7              00:00:06      0:0 
2058606_275+      batch                     0   00:00:06      0:0 
2058606_275+     extern                  127K   00:00:06      0:0 
2058606_276  FLARES-py+     cosma7              00:00:06      0:0 
2058606_276+      batch                     0   00:00:06      0:0 
2058606_276+     extern                  248K   00:00:06      0:0 
2058606_277  FLARES-py+     cosma7              00:00:03      0:0 
2058606_277+      batch                     0   00:00:03      0:0 
2058606_277+     extern                  255K   00:00:03      0:0 
2058606_278  FLARES-py+     cosma7              00:00:06      0:0 
2058606_278+      batch                     0   00:00:06      0:0 
2058606_278+     extern                  123K   00:00:06      0:0 
2058606_279  FLARES-py+     cosma7              00:00:06      0:0 
2058606_279+      batch                     0   00:00:06      0:0 
2058606_279+     extern                  250K   00:00:06      0:0 
2058606_280  FLARES-py+     cosma7              00:00:06      0:0 
2058606_280+      batch                     0   00:00:06      0:0 
2058606_280+     extern                  255K   00:00:06      0:0 
2058606_281  FLARES-py+     cosma7              00:00:07      0:0 
2058606_281+      batch                     0   00:00:07      0:0 
2058606_281+     extern                  233K   00:00:07      0:0 
2058606_282  FLARES-py+     cosma7              00:00:08      0:0 
2058606_282+      batch                     0   00:00:08      0:0 
2058606_282+     extern                  127K   00:00:08      0:0 
2058606_283  FLARES-py+     cosma7              00:00:08      0:0 
2058606_283+      batch                     0   00:00:08      0:0 
2058606_283+     extern                  127K   00:00:08      0:0 
2058606_284  FLARES-py+     cosma7              00:00:08      0:0 
2058606_284+      batch                     0   00:00:08      0:0 
2058606_284+     extern                  122K   00:00:09      0:0 
2058606_285  FLARES-py+     cosma7              00:00:08      0:0 
2058606_285+      batch                     0   00:00:08      0:0 
2058606_285+     extern                  252K   00:00:08      0:0 
2058606_286  FLARES-py+     cosma7              00:00:08      0:0 
2058606_286+      batch                     0   00:00:08      0:0 
2058606_286+     extern                  127K   00:00:08      0:0 
2058606_287  FLARES-py+     cosma7              00:00:07      0:0 
2058606_287+      batch                     0   00:00:07      0:0 
2058606_287+     extern                  194K   00:00:07      0:0 
2058606_288  FLARES-py+     cosma7              00:00:08      0:0 
2058606_288+      batch                     0   00:00:08      0:0 
2058606_288+     extern                  127K   00:00:08      0:0 
2058606_289  FLARES-py+     cosma7              00:00:08      0:0 
2058606_289+      batch                     0   00:00:08      0:0 
2058606_289+     extern                  127K   00:00:08      0:0 
2058606_290  FLARES-py+     cosma7              00:00:08      0:0 
2058606_290+      batch                     0   00:00:08      0:0 
2058606_290+     extern                  123K   00:00:08      0:0 
2058606_291  FLARES-py+     cosma7              00:00:08      0:0 
2058606_291+      batch                     0   00:00:08      0:0 
2058606_291+     extern                  159K   00:00:08      0:0 
2058606_292  FLARES-py+     cosma7              00:00:08      0:0 
2058606_292+      batch                     0   00:00:08      0:0 
2058606_292+     extern                  119K   00:00:08      0:0 
2058606_293  FLARES-py+     cosma7              00:00:07    127:0 
2058606_293+      batch                     0   00:00:07    127:0 
2058606_293+     extern                  119K   00:00:07      0:0 
2058606_294  FLARES-py+     cosma7              00:00:07      0:0 
2058606_294+      batch                     0   00:00:07      0:0 
2058606_294+     extern                  127K   00:00:07      0:0 
2058606_295  FLARES-py+     cosma7              00:00:07      0:0 
2058606_295+      batch                     0   00:00:07      0:0 
2058606_295+     extern                  123K   00:00:07      0:0 
2058606_296  FLARES-py+     cosma7              00:00:07      0:0 
2058606_296+      batch                     0   00:00:07      0:0 
2058606_296+     extern                  127K   00:00:07      0:0 
2058606_297  FLARES-py+     cosma7              00:00:07      0:0 
2058606_297+      batch                     0   00:00:07      0:0 
2058606_297+     extern                  127K   00:00:07      0:0 
2058606_298  FLARES-py+     cosma7              00:00:07      0:0 
2058606_298+      batch                     0   00:00:07      0:0 
2058606_298+     extern                  123K   00:00:07      0:0 
2058606_299  FLARES-py+     cosma7              00:00:07      0:0 
2058606_299+      batch                     0   00:00:07      0:0 
2058606_299+     extern                  123K   00:00:07      0:0 
2058606_300  FLARES-py+     cosma7              00:00:06      0:0 
2058606_300+      batch                     0   00:00:06      0:0 
2058606_300+     extern                  164K   00:00:06      0:0 
2058606_301  FLARES-py+     cosma7              00:00:07      0:0 
2058606_301+      batch                     0   00:00:07      0:0 
2058606_301+     extern                  151K   00:00:07      0:0 
2058606_302  FLARES-py+     cosma7              00:00:07      0:0 
2058606_302+      batch                     0   00:00:07      0:0 
2058606_302+     extern                  238K   00:00:07      0:0 
2058606_303  FLARES-py+     cosma7              00:00:07      0:0 
2058606_303+      batch                     0   00:00:07      0:0 
2058606_303+     extern                  249K   00:00:07      0:0 
2058606_304  FLARES-py+     cosma7              00:00:07      0:0 
2058606_304+      batch                     0   00:00:07      0:0 
2058606_304+     extern                  127K   00:00:07      0:0 
2058606_305  FLARES-py+     cosma7              00:00:07      0:0 
2058606_305+      batch                     0   00:00:07      0:0 
2058606_305+     extern                  230K   00:00:07      0:0 
2058606_306  FLARES-py+     cosma7              00:00:07      0:0 
2058606_306+      batch                     0   00:00:07      0:0 
2058606_306+     extern                  119K   00:00:07      0:0 
2058606_307  FLARES-py+     cosma7              00:00:07      0:0 
2058606_307+      batch                     0   00:00:07      0:0 
2058606_307+     extern                  123K   00:00:07      0:0 
2058606_308  FLARES-py+     cosma7              00:00:07      0:0 
2058606_308+      batch                     0   00:00:07      0:0 
2058606_308+     extern                  123K   00:00:07      0:0 
2058606_309  FLARES-py+     cosma7              00:00:06    127:0 
2058606_309+      batch                     0   00:00:06    127:0 
2058606_309+     extern                  123K   00:00:06      0:0 
2058606_310  FLARES-py+     cosma7              00:00:07      0:0 
2058606_310+      batch                     0   00:00:07      0:0 
2058606_310+     extern                  249K   00:00:07      0:0 
2058606_311  FLARES-py+     cosma7              00:00:07      0:0 
2058606_311+      batch                     0   00:00:07      0:0 
2058606_311+     extern                  127K   00:00:07      0:0 
2058606_312  FLARES-py+     cosma7              00:00:07      0:0 
2058606_312+      batch                     0   00:00:07      0:0 
2058606_312+     extern                  255K   00:00:07      0:0 
2058606_313  FLARES-py+     cosma7              00:00:07      0:0 
2058606_313+      batch                     0   00:00:07      0:0 
2058606_313+     extern                  123K   00:00:07      0:0 
2058606_314  FLARES-py+     cosma7              00:00:07      0:0 
2058606_314+      batch                     0   00:00:07      0:0 
2058606_314+     extern                  127K   00:00:07      0:0 
2058606_315  FLARES-py+     cosma7              00:00:03      0:0 
2058606_315+      batch                     0   00:00:03      0:0 
2058606_315+     extern                  127K   00:00:03      0:0 
2058606_316  FLARES-py+     cosma7              00:00:06      0:0 
2058606_316+      batch                     0   00:00:06      0:0 
2058606_316+     extern                  123K   00:00:06      0:0 
2058606_317  FLARES-py+     cosma7              00:00:07      0:0 
2058606_317+      batch                     0   00:00:07      0:0 
2058606_317+     extern                  123K   00:00:07      0:0 
2058606_318  FLARES-py+     cosma7              00:00:07      0:0 
2058606_318+      batch                     0   00:00:07      0:0 
2058606_318+     extern                  123K   00:00:07      0:0 
2058606_319  FLARES-py+     cosma7              00:00:07      0:0 
2058606_319+      batch                     0   00:00:07      0:0 
2058606_319+     extern                  258K   00:00:07      0:0 
2058606_320  FLARES-py+     cosma7              00:00:06      0:0 
2058606_320+      batch                     0   00:00:06      0:0 
2058606_320+     extern                  123K   00:00:07      0:0 
2058606_321  FLARES-py+     cosma7              00:00:06      0:0 
2058606_321+      batch                     0   00:00:06      0:0 
2058606_321+     extern                  255K   00:00:07      0:0 
2058606_322  FLARES-py+     cosma7              00:00:06      0:0 
2058606_322+      batch                     0   00:00:06      0:0 
2058606_322+     extern                  123K   00:00:07      0:0 
2058606_323  FLARES-py+     cosma7              00:00:07      0:0 
2058606_323+      batch                     0   00:00:07      0:0 
2058606_323+     extern                  158K   00:00:07      0:0 
2058606_324  FLARES-py+     cosma7              00:00:06      0:0 
2058606_324+      batch                     0   00:00:06      0:0 
2058606_324+     extern                  194K   00:00:07      0:0 
2058606_325  FLARES-py+     cosma7              00:00:07      0:0 
2058606_325+      batch                     0   00:00:07      0:0 
2058606_325+     extern                  123K   00:00:07      0:0 
2058606_326  FLARES-py+     cosma7              00:00:03      0:0 
2058606_326+      batch                     0   00:00:03      0:0 
2058606_326+     extern                  250K   00:00:03      0:0 
2058606_327  FLARES-py+     cosma7              00:00:07      0:0 
2058606_327+      batch                     0   00:00:07      0:0 
2058606_327+     extern                  127K   00:00:07      0:0 
2058606_328  FLARES-py+     cosma7              00:00:07      0:0 
2058606_328+      batch                     0   00:00:07      0:0 
2058606_328+     extern                  228K   00:00:07      0:0 
2058606_329  FLARES-py+     cosma7              00:00:07      0:0 
2058606_329+      batch                     0   00:00:07      0:0 
2058606_329+     extern                  123K   00:00:07      0:0 
2058606_330  FLARES-py+     cosma7              00:00:03      0:0 
2058606_330+      batch                     0   00:00:03      0:0 
2058606_330+     extern                  176K   00:00:03      0:0 
2058606_331  FLARES-py+     cosma7              00:00:03    127:0 
2058606_331+      batch                     0   00:00:03    127:0 
2058606_331+     extern                  230K   00:00:03      0:0 
2058606_332  FLARES-py+     cosma7              00:00:07      0:0 
2058606_332+      batch                     0   00:00:07      0:0 
2058606_332+     extern                  260K   00:00:07      0:0 
2058606_333  FLARES-py+     cosma7              00:00:03      0:0 
2058606_333+      batch                     0   00:00:03      0:0 
2058606_333+     extern                  187K   00:00:03      0:0 
2058606_334  FLARES-py+     cosma7              00:00:07      0:0 
2058606_334+      batch                     0   00:00:07      0:0 
2058606_334+     extern                  131K   00:00:07      0:0 
2058606_335  FLARES-py+     cosma7              00:00:07      0:0 
2058606_335+      batch                     0   00:00:07      0:0 
2058606_335+     extern                  123K   00:00:07      0:0 
2058606_336  FLARES-py+     cosma7              00:00:03      0:0 
2058606_336+      batch                     0   00:00:03      0:0 
2058606_336+     extern                  123K   00:00:04      0:0 
2058606_337  FLARES-py+     cosma7              00:00:06      0:0 
2058606_337+      batch                     0   00:00:06      0:0 
2058606_337+     extern                  119K   00:00:06      0:0 
2058606_338  FLARES-py+     cosma7              00:00:06      0:0 
2058606_338+      batch                     0   00:00:06      0:0 
2058606_338+     extern                  123K   00:00:06      0:0 
2058606_339  FLARES-py+     cosma7              00:00:06      0:0 
2058606_339+      batch                     0   00:00:06      0:0 
2058606_339+     extern                  188K   00:00:06      0:0 
2058606_340  FLARES-py+     cosma7              00:00:03      0:0 
2058606_340+      batch                     0   00:00:03      0:0 
2058606_340+     extern                  155K   00:00:03      0:0 
2058606_341  FLARES-py+     cosma7              00:00:06      0:0 
2058606_341+      batch                     0   00:00:06      0:0 
2058606_341+     extern                  232K   00:00:06      0:0 
2058606_342  FLARES-py+     cosma7              00:00:06      0:0 
2058606_342+      batch                     0   00:00:06      0:0 
2058606_342+     extern                  224K   00:00:06      0:0 
2058606_343  FLARES-py+     cosma7              00:00:07      0:0 
2058606_343+      batch                     0   00:00:07      0:0 
2058606_343+     extern                  192K   00:00:07      0:0 
2058606_344  FLARES-py+     cosma7              00:00:07      0:0 
2058606_344+      batch                     0   00:00:07      0:0 
2058606_344+     extern                  251K   00:00:07      0:0 
2058606_345  FLARES-py+     cosma7              00:00:07      0:0 
2058606_345+      batch                     0   00:00:07      0:0 
2058606_345+     extern                  127K   00:00:07      0:0 
2058606_346  FLARES-py+     cosma7              00:00:08      0:0 
2058606_346+      batch                     0   00:00:08      0:0 
2058606_346+     extern                  260K   00:00:08      0:0 
2058606_347  FLARES-py+     cosma7              00:00:03      0:0 
2058606_347+      batch                     0   00:00:03      0:0 
2058606_347+     extern                  123K   00:00:03      0:0 
2058606_348  FLARES-py+     cosma7              00:00:08      0:0 
2058606_348+      batch                     0   00:00:08      0:0 
2058606_348+     extern                  259K   00:00:08      0:0 
2058606_349  FLARES-py+     cosma7              00:00:08      0:0 
2058606_349+      batch                     0   00:00:08      0:0 
2058606_349+     extern                  118K   00:00:08      0:0 
2058606_350  FLARES-py+     cosma7              00:00:08      0:0 
2058606_350+      batch                     0   00:00:08      0:0 
2058606_350+     extern                  257K   00:00:08      0:0 
2058606_351  FLARES-py+     cosma7              00:00:04      0:0 
2058606_351+      batch                     0   00:00:04      0:0 
2058606_351+     extern                  249K   00:00:04      0:0 
2058606_352  FLARES-py+     cosma7              00:00:07      0:0 
2058606_352+      batch                     0   00:00:07      0:0 
2058606_352+     extern                  123K   00:00:07      0:0 
2058606_353  FLARES-py+     cosma7              00:00:08      0:0 
2058606_353+      batch                     0   00:00:08      0:0 
2058606_353+     extern                  123K   00:00:08      0:0 
2058606_354  FLARES-py+     cosma7              00:00:07      0:0 
2058606_354+      batch                     0   00:00:07      0:0 
2058606_354+     extern                  127K   00:00:07      0:0 
2058606_355  FLARES-py+     cosma7              00:00:07      0:0 
2058606_355+      batch                     0   00:00:07      0:0 
2058606_355+     extern                  127K   00:00:07      0:0 
2058606_356  FLARES-py+     cosma7              00:00:08      0:0 
2058606_356+      batch                     0   00:00:08      0:0 
2058606_356+     extern                  122K   00:00:08      0:0 
2058606_357  FLARES-py+     cosma7              00:00:04      0:0 
2058606_357+      batch                     0   00:00:04      0:0 
2058606_357+     extern                  123K   00:00:04      0:0 
2058606_358  FLARES-py+     cosma7              00:00:08      0:0 
2058606_358+      batch                     0   00:00:08      0:0 
2058606_358+     extern                  127K   00:00:08      0:0 
2058606_359  FLARES-py+     cosma7              00:00:08      0:0 
2058606_359+      batch                     0   00:00:08      0:0 
2058606_359+     extern                  198K   00:00:08      0:0 
2058606_360  FLARES-py+     cosma7              00:00:07      0:0 
2058606_360+      batch                     0   00:00:07      0:0 
2058606_360+     extern                  123K   00:00:08      0:0 
2058606_361  FLARES-py+     cosma7              00:00:07      0:0 
2058606_361+      batch                     0   00:00:07      0:0 
2058606_361+     extern                  246K   00:00:07      0:0 
2058606_362  FLARES-py+     cosma7              00:00:08      0:0 
2058606_362+      batch                     0   00:00:08      0:0 
2058606_362+     extern                  123K   00:00:08      0:0 
2058606_363  FLARES-py+     cosma7              00:00:07      0:0 
2058606_363+      batch                     0   00:00:07      0:0 
2058606_363+     extern                  122K   00:00:07      0:0 
2058606_364  FLARES-py+     cosma7              00:00:07      0:0 
2058606_364+      batch                     0   00:00:07      0:0 
2058606_364+     extern                  127K   00:00:08      0:0 
2058606_365  FLARES-py+     cosma7              00:00:07      0:0 
2058606_365+      batch                     0   00:00:07      0:0 
2058606_365+     extern                  256K   00:00:08      0:0 
2058606_366  FLARES-py+     cosma7              00:00:07      0:0 
2058606_366+      batch                     0   00:00:07      0:0 
2058606_366+     extern                  127K   00:00:08      0:0 
2058606_367  FLARES-py+     cosma7              00:00:07      0:0 
2058606_367+      batch                     0   00:00:07      0:0 
2058606_367+     extern                  123K   00:00:07      0:0 
2058606_368  FLARES-py+     cosma7              00:00:06      0:0 
2058606_368+      batch                     0   00:00:06      0:0 
2058606_368+     extern                  123K   00:00:07      0:0 
2058606_369  FLARES-py+     cosma7              00:00:07      0:0 
2058606_369+      batch                     0   00:00:07      0:0 
2058606_369+     extern                  123K   00:00:07      0:0 
2058606_370  FLARES-py+     cosma7              00:00:03      0:0 
2058606_370+      batch                     0   00:00:03      0:0 
2058606_370+     extern                  127K   00:00:03      0:0 
2058606_371  FLARES-py+     cosma7              00:00:03      0:0 
2058606_371+      batch                     0   00:00:03      0:0 
2058606_371+     extern                  251K   00:00:03      0:0 
2058606_372  FLARES-py+     cosma7              00:00:06      0:0 
2058606_372+      batch                     0   00:00:06      0:0 
2058606_372+     extern                  123K   00:00:06      0:0 
2058606_373  FLARES-py+     cosma7              00:00:07      0:0 
2058606_373+      batch                     0   00:00:07      0:0 
2058606_373+     extern                  250K   00:00:07      0:0 
2058606_374  FLARES-py+     cosma7              00:00:06      0:0 
2058606_374+      batch                     0   00:00:06      0:0 
2058606_374+     extern                  123K   00:00:07      0:0 
2058606_375  FLARES-py+     cosma7              00:00:07      0:0 
2058606_375+      batch                     0   00:00:07      0:0 
2058606_375+     extern                  258K   00:00:07      0:0 
2058606_376  FLARES-py+     cosma7              00:00:07      0:0 
2058606_376+      batch                     0   00:00:07      0:0 
2058606_376+     extern                  127K   00:00:07      0:0 
2058606_377  FLARES-py+     cosma7              00:00:07      0:0 
2058606_377+      batch                     0   00:00:07      0:0 
2058606_377+     extern                  234K   00:00:07      0:0 
2058606_378  FLARES-py+     cosma7              00:00:07      0:0 
2058606_378+      batch                     0   00:00:07      0:0 
2058606_378+     extern                  256K   00:00:07      0:0 
2058606_379  FLARES-py+     cosma7              00:00:03      0:0 
2058606_379+      batch                     0   00:00:03      0:0 
2058606_379+     extern                  253K   00:00:03      0:0 
2058606_380  FLARES-py+     cosma7              00:00:06      0:0 
2058606_380+      batch                     0   00:00:06      0:0 
2058606_380+     extern                  189K   00:00:07      0:0 
2058606_381  FLARES-py+     cosma7              00:00:07      0:0 
2058606_381+      batch                     0   00:00:07      0:0 
2058606_381+     extern                  127K   00:00:07      0:0 
2058606_382  FLARES-py+     cosma7              00:00:07      0:0 
2058606_382+      batch                     0   00:00:07      0:0 
2058606_382+     extern                  119K   00:00:07      0:0 
2058606_383  FLARES-py+     cosma7              00:00:07      0:0 
2058606_383+      batch                     0   00:00:07      0:0 
2058606_383+     extern                  227K   00:00:07      0:0 
2058606_384  FLARES-py+     cosma7              00:00:04      0:0 
2058606_384+      batch                     0   00:00:04      0:0 
2058606_384+     extern                  123K   00:00:04      0:0 
2058606_385  FLARES-py+     cosma7              00:00:07      0:0 
2058606_385+      batch                     0   00:00:07      0:0 
2058606_385+     extern                  127K   00:00:07      0:0 
2058606_386  FLARES-py+     cosma7              00:00:07      0:0 
2058606_386+      batch                     0   00:00:07      0:0 
2058606_386+     extern                  119K   00:00:07      0:0 
2058606_387  FLARES-py+     cosma7              00:00:06      0:0 
2058606_387+      batch                     0   00:00:06      0:0 
2058606_387+     extern                  193K   00:00:06      0:0 
2058606_388  FLARES-py+     cosma7              00:00:06      0:0 
2058606_388+      batch                     0   00:00:06      0:0 
2058606_388+     extern                  123K   00:00:06      0:0 
2058606_389  FLARES-py+     cosma7              00:00:06      0:0 
2058606_389+      batch                     0   00:00:06      0:0 
2058606_389+     extern                  127K   00:00:06      0:0 
2058606_390  FLARES-py+     cosma7              00:00:06      0:0 
2058606_390+      batch                     0   00:00:06      0:0 
2058606_390+     extern                  123K   00:00:06      0:0 
2058606_391  FLARES-py+     cosma7              00:00:06      0:0 
2058606_391+      batch                     0   00:00:06      0:0 
2058606_391+     extern                  217K   00:00:06      0:0 
2058606_392  FLARES-py+     cosma7              00:00:07      0:0 
2058606_392+      batch                     0   00:00:07      0:0 
2058606_392+     extern                  123K   00:00:07      0:0 
2058606_393  FLARES-py+     cosma7              00:00:07      0:0 
2058606_393+      batch                     0   00:00:07      0:0 
2058606_393+     extern                  119K   00:00:07      0:0 
2058606_394  FLARES-py+     cosma7              00:00:07      0:0 
2058606_394+      batch                     0   00:00:07      0:0 
2058606_394+     extern                  123K   00:00:07      0:0 
2058606_395  FLARES-py+     cosma7              00:00:07      0:0 
2058606_395+      batch                     0   00:00:07      0:0 
2058606_395+     extern                  253K   00:00:07      0:0 
2058606_396  FLARES-py+     cosma7              00:00:06      0:0 
2058606_396+      batch                     0   00:00:06      0:0 
2058606_396+     extern                  246K   00:00:07      0:0 
2058606_397  FLARES-py+     cosma7              00:00:07      0:0 
2058606_397+      batch                     0   00:00:07      0:0 
2058606_397+     extern                  127K   00:00:07      0:0 
2058606_398  FLARES-py+     cosma7              00:00:06      0:0 
2058606_398+      batch                     0   00:00:06      0:0 
2058606_398+     extern                  252K   00:00:06      0:0 
2058606_399  FLARES-py+     cosma7              00:00:07      0:0 
2058606_399+      batch                     0   00:00:07      0:0 
2058606_399+     extern                  127K   00:00:07      0:0 
2058606_400  FLARES-py+     cosma7              00:00:07      0:0 
2058606_400+      batch                     0   00:00:07      0:0 
2058606_400+     extern                  184K   00:00:07      0:0 
2058606_401  FLARES-py+     cosma7              00:00:07      0:0 
2058606_401+      batch                     0   00:00:07      0:0 
2058606_401+     extern                  254K   00:00:07      0:0 
2058606_402  FLARES-py+     cosma7              00:00:07      0:0 
2058606_402+      batch                     0   00:00:07      0:0 
2058606_402+     extern                  191K   00:00:07      0:0 
2058606_403  FLARES-py+     cosma7              00:00:07      0:0 
2058606_403+      batch                     0   00:00:07      0:0 
2058606_403+     extern                  251K   00:00:07      0:0 
2058606_404  FLARES-py+     cosma7              00:00:06      0:0 
2058606_404+      batch                     0   00:00:06      0:0 
2058606_404+     extern                  123K   00:00:06      0:0 
2058606_405  FLARES-py+     cosma7              00:00:06      0:0 
2058606_405+      batch                     0   00:00:06      0:0 
2058606_405+     extern                  123K   00:00:06      0:0 
2058606_406  FLARES-py+     cosma7              00:00:06      0:0 
2058606_406+      batch                     0   00:00:06      0:0 
2058606_406+     extern                  155K   00:00:07      0:0 
2058606_407  FLARES-py+     cosma7              00:00:07      0:0 
2058606_407+      batch                     0   00:00:07      0:0 
2058606_407+     extern                  233K   00:00:07      0:0 
2058606_408  FLARES-py+     cosma7              00:00:03      0:0 
2058606_408+      batch                     0   00:00:03      0:0 
2058606_408+     extern                  127K   00:00:03      0:0 
2058606_409  FLARES-py+     cosma7              00:00:07      0:0 
2058606_409+      batch                     0   00:00:07      0:0 
2058606_409+     extern                  198K   00:00:07      0:0 
2058606_410  FLARES-py+     cosma7              00:00:07      0:0 
2058606_410+      batch                     0   00:00:07      0:0 
2058606_410+     extern                  123K   00:00:07      0:0 
2058606_411  FLARES-py+     cosma7              00:00:07      0:0 
2058606_411+      batch                     0   00:00:07      0:0 
2058606_411+     extern                  164K   00:00:07      0:0 
2058606_412  FLARES-py+     cosma7              00:00:06      0:0 
2058606_412+      batch                     0   00:00:06      0:0 
2058606_412+     extern                  123K   00:00:06      0:0 
2058606_413  FLARES-py+     cosma7              00:00:06      0:0 
2058606_413+      batch                     0   00:00:06      0:0 
2058606_413+     extern                  127K   00:00:06      0:0 
2058606_414  FLARES-py+     cosma7              00:00:07      0:0 
2058606_414+      batch                     0   00:00:07      0:0 
2058606_414+     extern                  155K   00:00:07      0:0 
2058606_415  FLARES-py+     cosma7              00:00:06      0:0 
2058606_415+      batch                     0   00:00:06      0:0 
2058606_415+     extern                  127K   00:00:07      0:0 
2058606_416  FLARES-py+     cosma7              00:00:06      0:0 
2058606_416+      batch                     0   00:00:06      0:0 
2058606_416+     extern                  123K   00:00:06      0:0 
2058606_417  FLARES-py+     cosma7              00:00:06      0:0 
2058606_417+      batch                     0   00:00:06      0:0 
2058606_417+     extern                  123K   00:00:07      0:0 
2058606_418  FLARES-py+     cosma7              00:00:06      0:0 
2058606_418+      batch                     0   00:00:06      0:0 
2058606_418+     extern                  127K   00:00:06      0:0 
2058606_419  FLARES-py+     cosma7              00:00:07      0:0 
2058606_419+      batch                     0   00:00:07      0:0 
2058606_419+     extern                  147K   00:00:07      0:0 
2058606_420  FLARES-py+     cosma7              00:00:07      0:0 
2058606_420+      batch                     0   00:00:07      0:0 
2058606_420+     extern                  249K   00:00:07      0:0 
2058606_421  FLARES-py+     cosma7              00:00:07      0:0 
2058606_421+      batch                     0   00:00:07      0:0 
2058606_421+     extern                  127K   00:00:07      0:0 
2058606_422  FLARES-py+     cosma7              00:00:07      0:0 
2058606_422+      batch                     0   00:00:07      0:0 
2058606_422+     extern                  127K   00:00:07      0:0 
2058606_423  FLARES-py+     cosma7              00:00:08      0:0 
2058606_423+      batch                     0   00:00:08      0:0 
2058606_423+     extern                  249K   00:00:08      0:0 
2058606_424  FLARES-py+     cosma7              00:00:08      0:0 
2058606_424+      batch                     0   00:00:08      0:0 
2058606_424+     extern                  245K   00:00:08      0:0 
2058606_425  FLARES-py+     cosma7              00:00:07      0:0 
2058606_425+      batch                     0   00:00:07      0:0 
2058606_425+     extern                  127K   00:00:07      0:0 
2058606_426  FLARES-py+     cosma7              00:00:08      0:0 
2058606_426+      batch                     0   00:00:08      0:0 
2058606_426+     extern                  123K   00:00:08      0:0 
2058606_427  FLARES-py+     cosma7              00:00:07      0:0 
2058606_427+      batch                     0   00:00:07      0:0 
2058606_427+     extern                  234K   00:00:07      0:0 
2058606_428  FLARES-py+     cosma7              00:00:08      0:0 
2058606_428+      batch                     0   00:00:08      0:0 
2058606_428+     extern                  127K   00:00:08      0:0 
2058606_429  FLARES-py+     cosma7              00:00:08      0:0 
2058606_429+      batch                     0   00:00:08      0:0 
2058606_429+     extern                  123K   00:00:08      0:0 
2058606_430  FLARES-py+     cosma7              00:00:07      0:0 
